date,AAPL,MSFT,AMZN,FB,JPM,BRK.B,XOM,GOOG,GOOGL,JNJ,BAC,INTC,WFC,CVX,V,UNH,HD,PFE,CSCO,T,BA,VZ,PG,MA,C,MRK,KO,DWDP,NVDA,ABBV,NFLX,DIS,CMCSA,ORCL,PEP,MCD,IBM,WMT,AMGN,MMM,ADBE,PM,GE,MDT,TXN,HON,UNP,ABT,AVGO,MO,BKNG,ACN,NKE,SLB,UTX,GILD,PYPL,CAT,CRM,QCOM,COST,TMO,BMY,LLY,LOW,GS,COP,USB,SBUX,UPS,LMT,TWX,NEE,AXP,MS,PNC,MU,SCHW,EOG,BLK,OXY,CVS,BIIB,FDX,DHR,RTN,BDX,CB,AMT,ADP,TJX,CELG,MDLZ,ANTM,AET,CSX,NOC,CME,BK,SYK,GD,ATVI,GM,CL,ISRG,WBA,AGN,AMAT,VLO,SPGI,CHTR,DUK,DE,SPG,INTU,PSX,MET,AIG,EMR,F,COF,ITW,PX,CTSH,ESRX,ICE,CI,SO,NSC,BBT,BSX,HAL,TGT,PRU,CCI,MMC,EA,MAR,ZTS,FOXA,ILMN,HUM,D,HPQ,EXC,STZ,LYB,EBAY,ECL,ADI,MPC,STT,BAX,VRTX,APC,PGR,APD,KMB,AFL,TRV,AON,ETN,FIS,PLD,DAL,TEL,KHC,EL,WM,ALL,PXD,STI,ROST,KMI,JCI,SHW,PSA,SYY,EQIX,FISV,AEP,LRCX,TROW,RHT,MCK,EW,HCA,MCO,ADSK,ROP,WY,YUM,OKE,APH,LUV,VFC,APTV,DFS,MTB,ALXN,PPG,TWTR,SRE,PEG,SYF,HPE,ADM,GLW,CCL,WDC,DG,ALGN,FCX,IP,ORLY,GIS,MCHP,DXC,FTV,REGN,HLT,CNC,EQR,PH,ZBH,AVB,ROK,NTRS,IR,COL,PCAR,CMI,ED,FITB,DLR,DPS,SWK,DVN,MNST,KEY,WMB,PAYX,XEL,PCG,RF,WELL,AMP,MYL,NUE,A,WLTW,ANDV,TSN,CFG,NEM,KR,NTAP,VTR,EIX,DLTR,CXO,IDXX,CERN,SBAC,AAL,SWKS,HIG,BXP,WEC,GPN,INFO,LH,AZO,HRS,TXT,BBY,MSI,KLAC,XLNX,MRO,RCL,PPL,CBS,AME,DTE,ETFC,OMC,HBAN,ABMD,FOX,VMC,SIVB,CTL,VRSK,CMA,NBL,UAL,TDG,ES,CAH,HES,HST,GWW,MGM,CLX,NOV,WAT,CTAS,STX,EMN,APA,ESS,LLL,RSG,K,WRK,CAG,MTD,RMD,MSCI,EFX,FAST,XL,IQV,O,LNC,PFG,WYNN,ULTA,EXPE,DGX,BHGE,FE,MLM,FTI,ANSS,TSS,ABC,DHI,CBRE,LEN,AWK,CTXS,EVRG,GPC,URI,L,ETR,KSS,KMX,EXPD,AEE,AKAM,SNPS,BF.B,TIF,PVH,SYMC,VRSN,XYL,BLL,EQT,MHK,TTWO,RJF,GGP,TPR,ARE,HSY,IT,CDNS,CHRW,EXR,AMD,MAS,MKC,VNO,DOV,CMS,M,CHD,INCY,AJG,FMC,NWL,CBOE,TAP,KSU,PKG,ZION,FFIV,SJM,VAR,CA,DRI,IVZ,HSIC,BEN,CMG,HCP,JBHT,NDAQ,COG,COO,NCLH,CNP,MAA,HOLX,ADS,CINF,ALB,UHS,NLSN,NRG,QRVO,MOS,HII,TSCO,HAS,DVA,DRE,BWA,XRAY,CF,IFF,LKQ,IRM,VIAB,UDR,PRGO,WU,WHR,KORS,HRL,IPGP,TMK,JNPR,AAP,RE,AMG,AVY,AOS,LB,IPG,UNM,SLG,SNA,LNT,RHI,FRT,FBHS,PKI,REG,PHM,NKTR,AES,PNW,XEC,JEC,NI,RL,ALLE,ARNC,ALK,JEF,HOG,PNR,FLIR,HBI,DISCK,SEE,DISH,FL,GRMN,HP,GPS,FLR,KIM,PBCT,CPB,AIV,GT,COTY,TRIP,MAC,JWN,HRB,NWSA,XRX,LEG,NFX,PWR,MAT,AIZ,FLS,SRCL,AYI,SCG,EVHC,BHF,UAA,UA,RRC,DISCA,NWS
2017-06-08,152.6175,70.5722,1010.27,154.71,83.1375,166.94,77.5273,983.41,1004.28,127.1716,22.5788,35.5481,51.1267,100.1319,95.446,179.0591,150.1269,30.5737,30.5735,36.5233,185.9443,43.9912,85.07700000000001,123.96799999999999,62.1022,61.2274,43.6618,,159.4906,66.5044,165.88,102.7234,40.216,44.7116,112.42,147.7653,145.9473,76.6755,158.0398,201.1644,142.63,116.5102,26.682,84.0257,82.3418,130.9234,107.4744,45.7962,249.3566,72.3803,1892.38,123.8668,52.5362,66.293,117.1902,62.3425,54.39,102.6437,91.25,55.933,179.2926,174.2476,51.4983,77.9719,76.1492,215.9603,42.1788,50.6222,60.9824,103.4825,271.0291,97.2893,137.709,78.7684,43.254,118.4459,32.45,39.4703,87.52,406.3063,56.0586,76.3516,257.17,204.0186,84.0173,157.6866,189.2057,142.0885,128.3691,98.6456,71.5011,117.06,45.4596,185.1346,147.5192,52.9425,252.6101,120.1463,47.5423,140.7222,196.3645,60.2394,32.838,74.1367,309.9497,79.6424,225.7488,46.9665,61.6048,144.1056,337.45,81.7205,123.8081,147.3133,141.2872,75.1011,44.5174,62.3145,57.9023,10.4263,78.0095,141.7872,130.1186,66.2566,60.36,62.6525,166.4712,48.261,118.0539,42.1979,27.91,43.4111,52.5779,102.1642,97.4732,75.8889,114.29,103.9084,62.1842,27.0818,177.69,228.6886,76.3148,17.7966,35.1685,181.4658,76.6366,36.14,131.1985,81.1375,52.0189,84.5327,59.1608,125.91,46.2795,42.1648,139.8782,123.6419,36.8794,121.0007,130.3361,73.0367,84.2046,54.8574,51.5704,78.5366,89.3771,94.9574,70.9766,85.0442,163.2341,53.7964,60.8461,18.165,40.1993,342.80800000000005,202.9093,53.6587,431.5265,61.875,69.4426,162.7852,70.1096,91.95,160.668,118.13,82.2393,116.1282,111.12,227.0938,31.4371,72.7398,45.9542,75.52600000000001,58.5941,52.2845,,58.5388,156.2364,102.92,106.1778,17.59,112.0892,42.4233,28.1586,12.9918,40.7241,28.6306,62.22,88.9731,72.5628,151.82,12.0265,51.8554,230.62,54.6485,85.4343,75.3614,63.4539,485.9,64.4934,77.67,65.3166,152.1027,124.1516,187.9863,157.0928,88.581,86.1631,104.4475,62.9815,154.0987,80.1951,23.8067,112.9008,89.93700000000001,135.6149,31.2692,50.48,17.802,27.6279,57.0293,45.8795,67.4187,13.7352,68.9133,120.4628,39.71,57.6395,59.6276,143.4091,87.5112,59.6388,34.9148,34.6264,29.5862,39.3627,63.9593,78.7831,74.84,121.2,171.34,68.11,134.27,50.9962,109.6499,49.809,119.5656,60.888999999999996,91.0537,46.48,139.87,598.96,109.4232,46.9389,57.7236,84.8258,106.2432,66.6685,11.9352,110.5145,37.3973,59.5657,61.5967,105.6083,36.23,77.8747,12.5786,142.84,26.682,127.2284,175.56,22.8858,80.38,69.7699,27.538,80.52,251.5094,60.1175,72.4369,42.5299,17.3424,166.6427,32.3208,132.8508,32.4016,186.33,122.3309,40.3065,79.4653,45.9528,258.0895,161.692,62.4017,69.9313,53.9044,38.1879,601.15,72.0861,102.40899999999999,133.7167,41.2453,41.3535,87.8,52.343999999999994,65.0995,61.6133,132.8458,307.27,147.7529,106.3316,,27.6153,230.1856,27.7153,126.96,58.9511,89.9735,33.1777,34.6,50.9774,77.0931,83.21,,88.1389,106.54,45.9654,75.8098,34.1163,60.76,53.8411,54.6434,48.91,76.12,39.2658,91.6921,103.0485,29.7634,92.95,52.9692,40.0967,54.7718,239.21,79.32,75.2484,22.1481,45.722,115.193,110.8941,120.35,35.44,65.5271,72.3425,12.9,36.6634,102.4696,89.0993,65.1119,45.5278,20.4804,51.9247,119.75,55.9886,75.6377,51.4682,88.0881,85.2765,97.5249,101.5192,40.8058,130.83,125.0357,103.22,31.0174,89.2579,32.6627,92.09,38.6805,459.69,29.2028,87.4238,68.8327,22.1309,241.7013,51.79,27.1195,103.4986,45.16,239.6958,68.5705,113.00299999999999,111.9295,35.4197,16.326,78.08,22.3118,190.2434,53.4897,105.868,63.61,26.7167,41.8776,63.0767,25.899,133.1045,31.52,31.3952,34.3666,38.6338,70.6028,18.2571,183.9834,35.09,33.2716,145.66,74.735,29.3825,125.637,247.7441,158.8779,81.824,55.7804,46.9432,22.9137,44.2916,100.3419,153.6932,39.9788,45.7775,119.0115,61.9845,63.9746,59.6604,23.1393,18.655,11.0634,84.2686,98.226,52.3765,25.0714,67.699,77.0017,27.1703,88.8676,24.7825,51.2178,63.4613,36.8519,20.6727,25.28,43.6967,63.97,52.2598,49.5416,48.0463,21.5643,44.4284,17.074,16.4925,54.9815,42.5497,34.5847,17.9381,37.39,54.4078,43.2248,25.4686,13.3277,27.0848,50.5083,28.86,31.81,22.23,97.0135,45.6589,78.98,172.6718,65.2979,54.61,,21.16,19.6,22.0898,26.07,13.7656
2017-06-09,146.6995,68.9734,978.31,149.6,85.1046,170.0,78.9793,949.83,970.12,128.1262,23.2669,34.7977,52.3329,102.4426,93.9262,178.8325,149.5987,31.5559,30.3413,36.7984,186.0422,44.496,85.3772,122.259,63.3205,62.3803,43.8456,,149.1796,67.3846,158.03,104.0035,39.9705,44.3277,112.4685,147.8141,147.8664,77.1515,159.4099,202.1314,138.05,115.5578,27.0205,84.583,78.9833,131.1587,107.3863,46.3549,238.0013,72.6209,1842.12,123.5231,52.7929,67.6225,117.8742,62.9064,53.4,103.5332,87.27,54.9032,178.2747,174.3672,52.3753,78.8869,77.1398,219.5932,43.8926,51.7074,60.9334,103.75399999999999,270.4238,97.5746,136.531,79.1231,44.0485,120.5602,30.6,40.9892,89.4768,409.5061,58.3542,77.5977,259.89,204.5737,83.9478,158.1484,189.3734,143.6568,127.6928,97.9995,72.3853,118.19,44.705,184.4733,147.9935,52.2433,253.1525,122.2095,48.5346,140.1689,196.1973,57.7324,33.0595,74.1171,305.4464,79.1731,228.6517,44.3028,63.6329,145.2932,332.84,82.046,123.759,148.2949,138.8122,77.2067,45.5961,62.8235,58.9312,10.4545,78.6479,141.9931,133.2595,65.7018,61.41,62.8293,166.7012,48.2039,116.5736,42.908,27.82,44.1194,54.7627,104.4322,98.321,76.8019,110.46,101.2781,62.1942,27.833000000000002,174.08,228.1225,75.9412,17.3293,35.381,179.0423,78.9507,34.94,132.266,77.3582,53.2651,85.8597,58.3194,122.66,47.6193,42.5761,142.1689,124.3371,38.2526,122.4181,131.2564,73.298,83.5333,55.5084,51.7364,78.1829,87.6971,95.25399999999999,71.0843,85.84,169.2469,55.1221,61.4812,18.4748,40.9786,349.6846,199.6864,53.8539,430.3702,61.43,69.3558,155.6904,71.3859,88.85,161.8967,116.12,83.0041,115.5742,105.95,227.4814,32.0545,71.8843,46.864,75.1096,58.8913,53.972,,59.3621,160.4399,105.38,108.1554,16.9,111.575,42.7609,28.1881,12.9461,40.7338,28.2886,61.2625,84.0758,74.0694,148.85,12.3256,53.0342,232.84,54.5434,82.1098,74.4984,62.8463,475.79,64.2256,77.5,65.5006,154.5732,123.9929,188.7413,159.1344,90.2132,86.3002,103.9426,63.0209,154.9355,80.3979,24.521,109.5839,89.2535,137.6602,32.3516,50.05,18.2128,28.0672,56.6905,45.8892,67.3399,14.0975,69.4332,123.6195,40.09,58.273,58.6957,143.5569,89.7807,59.8655,35.6206,33.9145,30.1544,38.8806,64.2379,78.6573,75.38,123.88,164.56,66.28,134.3,49.846000000000004,105.6989,50.5848,122.1403,61.034,89.0743,46.32,140.61,606.36,107.3078,47.2386,56.7666,84.3559,99.4647,64.0535,12.3794,107.5759,37.198,59.92100000000001,62.0143,105.6083,36.94,79.0582,12.9388,141.23,27.3737,129.2011,180.66,23.0003,80.07,71.6228,28.7011,78.83,248.4536,60.3014,73.14699999999999,44.4858,17.5718,172.2398,31.5416,133.4639,34.0123,184.99,122.3606,39.9295,80.6473,47.2629,258.6238,163.6305,62.6368,70.3282,55.6928,37.8462,593.95,72.2927,102.8241,133.7858,42.3148,41.6964,86.15,52.7445,67.0952,62.8527,127.7776,307.87,142.1783,106.42,,27.8449,232.8731,28.1693,124.52,59.0703,90.4942,33.2568,34.94,50.8405,77.6516,78.32,,88.8371,110.22,46.7233,75.7811,36.5794,59.61,54.1275,54.5852,48.13,74.93,39.194,92.7004,105.4759,29.368000000000002,92.33,53.3548,39.869,56.3683,240.16,75.3,77.4342,22.3978,45.9482,115.2707,111.0987,118.71,34.72,66.3979,71.717,12.28,36.8416,102.3618,90.5497,65.6177,45.586000000000006,21.3554,52.1016,119.04,56.4666,76.0048,51.672,88.8504,85.5113,98.255,102.6736,41.7424,129.3,123.7222,102.27,30.7652,89.5203,33.0869,92.875,39.3838,460.85,29.4103,87.6816,69.1563,22.6861,237.3723,51.13,27.1483,103.3348,44.67,239.05200000000002,69.8551,114.1205,113.0256,35.8479,16.6147,75.27,23.2617,191.1921,56.0247,105.2728,64.47,26.8299,42.4007,62.9674,26.3634,134.5857,31.97,31.2638,34.5031,38.9046,70.9002,18.3246,185.8223,35.7,33.8459,142.57,76.1942,28.5057,128.0716,250.0927,161.5827,82.6198,55.4539,48.6549,23.2126,45.6567,102.8905,154.3104,39.9885,46.3564,120.7549,62.5377,63.6658,60.2009,23.1591,19.02,11.2166,84.4029,99.501,54.3959,25.0132,68.6284,76.5852,27.0812,88.2689,24.9106,51.6345,64.9513,36.3585,21.41,25.27,43.5094,65.02,53.1328,49.5416,50.7823,22.0867,45.5386,17.4024,17.0223,54.865,42.8103,34.8601,18.1806,37.48,55.4822,45.6752,25.2852,13.4658,26.8527,50.6151,30.06,32.71,22.0714,99.3487,46.2654,79.01,176.6091,65.4615,56.15,,21.88,20.21,23.0654,26.1,13.9136
2017-06-12,143.194,68.4438,964.91,148.44,85.1242,170.5,79.7487,942.9,961.81,128.4087,23.375,34.8172,52.615,104.0216,92.8734,176.6545,148.8359,31.4885,30.2253,37.064,186.0128,44.9436,85.4547,119.9934,63.1927,62.3803,43.8553,,149.5486,67.2492,151.44,105.4017,40.2455,44.1505,112.7498,144.877,148.9027,76.9766,160.2066,202.5808,137.25,114.6439,27.9876,85.6781,79.1297,130.6391,107.7581,46.2373,237.34599999999998,72.5632,1812.99,123.9944,53.3558,67.2634,117.1316,63.6162,52.16,103.6798,86.18,55.3267,177.5433,172.8222,52.9697,78.7506,77.5125,219.0699,44.773999999999994,51.6683,60.0516,105.6055,270.3164,98.3222,135.7327,78.9851,43.9896,120.2372,31.2,41.5749,89.2781,409.3202,58.2011,77.5685,262.11,207.2696,83.5305,157.5687,188.3871,142.7942,126.6147,99.3994,72.4737,119.35,44.46,184.2957,146.0767,52.7061,252.4621,123.3884,48.2398,138.9339,195.1448,56.4689,33.3868,73.9019,301.0964,79.9747,227.0871,43.9067,64.2765,144.1848,338.65,81.9503,123.8081,152.2406,138.3469,77.8277,45.9412,62.7842,59.1642,10.5954,78.7461,141.9147,132.0658,65.682,62.52,63.2811,166.7611,48.3656,117.3383,42.8885,27.75,44.1883,55.6962,105.0234,98.4655,77.0768,108.9,100.932,61.4589,28.4062,171.46,226.5433,76.1136,17.4202,35.2458,177.2024,78.8543,34.15,131.6433,78.4802,53.0314,85.6238,56.577,122.35,47.9869,42.7719,140.7847,124.3854,38.0662,122.8482,131.6424,73.3271,83.8492,56.135,50.9946,76.955,88.1026,94.9179,71.3093,86.3804,167.6088,54.7809,61.3819,18.5232,40.3941,344.76,201.1241,53.9807,416.45599999999996,61.59,68.9214,152.4637,72.0192,88.72,160.2915,114.39,84.2854,115.9403,107.44,225.7915,32.4114,70.7141,47.3758,74.7725,58.4258,54.5085,,59.5189,159.5364,106.88,108.36200000000001,17.04,111.2936,42.7127,28.247,12.8888,41.1312,28.3961,61.5043,84.6916,73.9611,143.41,12.3057,53.2274,234.72,54.6867,81.7163,74.9448,62.2187,476.23,65.3167,76.49,64.842,154.6618,123.98299999999999,187.3474,158.3197,90.3705,86.0358,103.4278,63.5723,156.1226,80.4462,24.6482,110.9184,91.0618,136.3622,32.4906,50.64,18.1737,28.1436,57.736000000000004,45.7244,66.2768,14.0583,69.9909,124.5382,38.88,58.3802,58.4776,144.1285,89.2035,60.3779,35.8852,33.9936,29.4196,38.2313,65.4867,77.8252,75.35,123.24,158.22,65.79,132.42,49.0627,102.4887,50.2018,123.964,61.1694,89.4741,46.31,140.72,612.02,106.7863,47.1887,55.7802,84.2971,98.6454,62.9076,12.4584,107.6542,36.8943,61.8358,61.3979,105.5986,37.06,79.5465,13.0167,139.97,27.8382,128.7848,182.17,23.432,81.5,71.751,29.253,77.73,241.8724,60.253,73.0303,44.3782,17.8108,175.3655,31.1569,133.5126,34.1117,183.35,124.9324,39.1473,81.1553,47.3411,255.1363,164.2603,62.8621,70.7347,55.6637,37.7876,577.63,71.8598,102.6264,135.0791,42.7718,41.3046,85.59,53.536,67.4392,62.9108,128.4284,301.02,142.8615,105.4678,,28.2275,230.1856,28.3272,122.4,58.9114,90.7497,33.0293,35.45,51.5151,78.0827,80.85,,90.1559,111.82,46.9005,75.6569,36.8015,60.8,55.1052,54.8589,49.52,73.89,39.2897,91.18299999999999,106.0852,29.1901,91.11,53.4042,40.0175,56.6776,239.54,73.83,77.8694,23.0798,45.604,115.2513,110.6895,119.44,34.23,67.3373,72.612,12.09,37.0395,102.499,92.2031,65.4834,45.6248,21.3271,52.0033,116.44,56.6325,74.8144,51.1965,88.8603,86.3527,98.6102,102.9182,42.3241,128.68,124.5882,102.05,31.1727,89.3454,33.2123,92.01,39.5822,461.55,29.8253,88.9899,69.01899999999999,22.587,236.6925,50.42,27.0234,103.5276,44.29,242.053,71.0618,109.9571,115.1779,36.3809,16.6346,74.63,23.3013,192.4768,56.7124,105.7997,65.22,27.028000000000002,43.0915,62.3808,26.4698,133.8402,32.35,32.193000000000005,35.1756,38.4307,71.0192,18.5656,185.4623,35.4,33.806999999999995,138.76,76.0651,28.7548,130.6557,252.588,161.2446,82.9735,55.5331,50.0597,23.473000000000003,45.971000000000004,104.9739,154.2712,39.9012,46.1209,122.9437,62.6068,63.4566,61.6391,23.1887,18.03,11.2453,83.8849,99.7898,54.4553,24.9161,68.1881,77.795,26.5467,87.3953,25.0387,51.5861,65.0199,35.658,22.1376,25.6,43.5587,64.99,53.2104,49.5607,52.3267,22.3769,45.9807,18.0966,17.1765,55.2047,42.6076,35.1551,18.7239,37.81,56.5092,45.0069,25.5266,13.4856,27.316999999999997,51.2166,30.37,32.66,22.0318,98.9774,47.5956,79.15,182.4702,66.4811,56.95,,23.14,21.2,23.0754,26.59,13.8643
2017-06-13,144.3461,69.2971,980.79,150.68,85.40799999999999,171.47,79.7775,953.4,970.5,128.6035,23.3652,34.9634,52.9652,104.1083,94.4428,178.4284,150.6061,31.3729,30.6605,36.6941,187.0799,44.2483,85.2804,121.5435,63.5563,61.7459,43.9235,,150.9746,67.3846,152.72,104.9291,40.4911,44.2784,112.8371,146.1943,148.0103,77.2486,159.7694,204.2609,139.09,114.1822,27.5137,85.2577,79.0711,131.7469,109.1378,46.5216,237.6101,72.7184,1843.52,124.7503,53.6323,67.3023,117.3075,63.3439,52.06,103.367,87.27,55.3748,178.4032,174.5182,52.803999999999995,79.0913,78.1206,221.3306,45.4693,51.7563,59.68899999999999,106.4876,271.7515,97.5845,136.2486,79.3989,44.2839,121.1866,31.54,41.7437,89.9536,410.2987,58.3446,77.734,261.42,207.5669,83.6298,158.5808,189.7285,142.8432,127.6046,99.7224,72.6112,119.62,44.7246,184.7102,146.9857,53.0508,254.0401,123.86,48.7016,139.4872,197.2596,57.603,33.2231,74.0389,302.743,79.965,227.1067,44.4117,64.8713,144.9864,341.81,82.2661,124.2208,151.3542,138.4855,78.2352,46.0016,63.1875,59.0574,10.585999999999999,79.139,143.5817,133.3476,65.8207,62.63,63.3105,166.5112,48.5653,118.3479,43.0831,27.92,45.0933,55.2246,104.7229,98.3884,77.1652,109.98,102.7218,61.6729,27.7341,173.46,230.3671,76.0274,17.4006,35.3134,177.608,79.9824,34.46,132.9382,79.9466,53.5766,87.0785,57.2997,122.49,48.9009,42.7034,142.5783,124.9165,38.2036,123.2686,132.6616,73.6561,84.6489,55.9979,50.6237,77.3774,88.4309,95.5407,71.7888,86.4295,168.5477,54.8199,61.6102,18.6201,40.8325,350.0215,202.4453,54.0393,421.8747,62.255,69.1531,153.0657,72.029,89.28,160.668,115.05,84.2754,117.6518,107.55,227.0739,32.6139,71.4615,47.5843,75.2682,58.6437,54.6451,,60.1363,159.7721,108.0,109.7689,16.97,111.0414,42.4812,28.4729,12.9117,41.0633,28.7283,61.9589,88.025,74.5519,144.38,12.3256,53.9714,234.54,55.5752,82.1589,75.3217,63.0256,473.67,65.9119,78.06,64.997,155.9611,124.4492,187.4829,158.0351,91.1768,87.8282,104.8831,63.336000000000006,156.0643,80.0406,24.7852,112.4685,91.3074,139.2238,33.3163,50.55,18.2617,28.22,58.5782,45.9686,66.4048,14.117,70.0854,124.3623,37.77,58.9552,58.7651,145.055,92.1675,61.4717,36.1499,34.0925,29.7037,38.3199,65.5731,77.6994,75.5,124.85,161.3,66.47,132.05,49.0329,103.5653,50.7419,123.6812,61.2274,90.7738,46.6,141.64,612.08,107.5538,47.6282,56.8314,84.6908,98.9185,63.4462,12.8434,108.5652,36.9892,61.0462,61.6862,106.025,37.24,79.859,12.9972,140.65,27.3342,131.1144,183.31,23.9957,82.42,73.0665,29.7557,77.48,247.8645,60.1659,72.8649,45.5419,17.8778,173.9492,31.6501,133.7948,34.3105,184.97,125.8721,39.6091,82.4035,48.1233,254.8158,165.1065,63.0678,70.9476,55.8678,38.061,584.43,73.9455,104.6825,138.5442,42.2176,41.7181,86.73,53.6695,67.3901,63.4627,132.2837,302.69,144.4854,106.4396,,28.0936,233.6268,28.5148,122.47,59.2292,91.3785,33.6129,35.24,52.4537,78.5529,80.75,,91.01899999999999,111.66,47.0186,75.8767,36.7436,61.63,55.4508,55.0152,49.63,74.66,39.2578,89.9103,105.4959,28.9726,91.6,53.1769,40.7895,57.7852,241.95,74.62,78.0474,23.0894,45.3778,115.329,111.2839,120.77,34.4,67.6014,73.1274,11.96,37.7522,102.9304,91.7389,65.9734,45.8674,21.296,51.905,118.52,56.7105,76.1536,52.1961,89.0286,87.0572,100.38600000000001,104.0894,42.5213,130.14,124.773,102.01,31.2115,87.4796,33.2508,91.875,39.7986,464.22,29.863000000000003,89.773,70.0876,23.171999999999997,240.8215,51.84,27.0426,104.2601,44.73,243.9348,70.9256,111.7324,115.427,36.9614,16.8635,74.65,23.4497,194.3545,56.1524,107.4192,65.61,27.0185,43.358000000000004,62.9077,27.5533,133.8991,32.65,32.6318,34.8816,38.3533,71.0787,18.7487,188.6635,34.77,33.7583,141.45,76.3927,29.0935,131.3342,249.7893,160.9463,83.9855,56.2455,49.8736,23.5791,46.3147,103.8498,154.5553,39.9788,45.9639,123.8541,63.8021,63.8849,61.668,23.8309,18.27,11.4176,83.9329,100.7461,54.4454,25.0617,68.51100000000001,78.7788,27.3781,87.2677,25.5018,52.0319,65.21600000000001,35.4804,22.1667,25.54,44.3374,66.04,53.4431,49.2743,53.2418,22.6575,45.9906,18.2373,17.1379,55.2823,42.7717,35.0764,18.7627,38.78,56.4711,44.9197,26.0576,13.377,27.1235,51.3533,31.11,33.0,22.448,99.3976,47.6445,78.7,178.6724,66.7024,56.73,,22.95,21.25,23.8525,26.44,13.7656
