date,open,high,low,close,volume
2017-06-08,65.27,65.9734,64.7957,65.1119,1824081
2017-06-09,65.1593,65.9497,65.1514,65.6177,1307133
2017-06-12,65.8865,66.3133,64.9933,65.4834,1244152
2017-06-13,65.6177,66.0287,65.2067,65.9734,1073139
2017-06-14,65.9892,65.9892,64.3768,64.6535,1689725
2017-06-15,64.1792,65.2621,64.1792,65.1119,1483994
2017-06-16,64.9538,65.5624,64.6693,65.5545,1563795
2017-06-19,65.8627,65.9971,65.104,65.6414,1308161
2017-06-20,64.9459,65.0091,63.6892,63.9816,1437194
2017-06-21,63.7287,63.7287,61.1046,61.3734,2867265
2017-06-22,61.4682,61.8476,60.749,61.4445,2279999
2017-06-23,61.4208,62.1242,61.2232,62.0531,2249014
2017-06-26,62.2191,62.6775,61.8397,62.2033,1866260
2017-06-27,62.1954,62.5194,61.6658,61.7606,935106
2017-06-28,62.3139,62.8514,62.1796,62.6775,992463
2017-06-29,62.8593,63.0253,61.982,62.2665,837551
2017-06-30,62.6933,63.9658,62.6459,63.4046,1790583
2017-07-03,63.8473,65.0012,63.3967,64.8115,795899
2017-07-05,64.8036,65.0842,63.9975,64.5112,2289081
2017-07-06,64.4875,65.9497,64.4875,64.9775,2110327
2017-07-07,64.8273,65.8153,64.7898,65.7363,1514584
2017-07-10,65.7442,66.3133,65.6493,65.8627,1471265
2017-07-11,65.8469,66.1947,65.349,65.7679,1266668
2017-07-12,66.337,66.914,66.1473,66.7085,883026
2017-07-13,66.8744,66.8981,66.1078,66.1789,1181849
2017-07-14,66.3054,66.9298,66.1291,66.6452,1482052
2017-07-17,66.7559,67.1353,66.5109,66.7638,881084
2017-07-18,66.6768,66.8349,66.2896,66.7559,1088371
2017-07-19,66.8902,67.4277,66.3291,67.3408,2425151
2017-07-20,67.1827,67.3408,65.6019,65.7363,2363885
2017-07-21,65.3569,65.76,64.7404,65.4992,1185977
2017-07-24,65.4517,66.5899,65.3253,66.3528,1483563
2017-07-25,67.0483,67.1353,66.1157,66.6136,1623606
2017-07-26,66.7164,66.7559,65.6335,65.8865,1039091
2017-07-27,65.9497,66.337,65.6889,66.2816,1569477
2017-07-28,66.1394,66.5978,65.7837,66.3607,600372
2017-07-31,66.5583,66.831,66.2026,66.3923,646141
2017-08-01,68.4552,68.9452,68.2102,68.3999,2406304
2017-08-02,65.7995,66.9219,65.7403,66.6294,967838
2017-08-03,66.6136,69.127,66.337,68.3366,2324303
