date,open,high,low,close,volume
2017-06-20,37.6509,38.0247,37.6312,37.641,2249916
2017-06-21,37.7394,38.2313,37.7297,37.9854,2470638
2017-06-22,37.9657,38.7232,37.9559,38.4773,3109403
2017-06-23,38.497,39.4217,38.3789,39.225,8417822
2017-06-26,39.225,39.8595,39.225,39.6382,3334619
2017-06-27,39.4906,39.6972,38.979,38.9889,2779761
2017-06-28,39.1561,39.9333,38.9594,39.7562,2659526
2017-06-29,39.6283,39.7267,38.9102,39.4513,3244932
2017-06-30,39.53,39.7267,39.0872,39.4021,3951971
2017-07-03,39.7858,39.8448,38.8905,38.9298,1568751
2017-07-05,39.1078,39.8,39.0336,39.2166,2572225
2017-07-06,38.8903,38.9496,37.7729,37.8718,2587020
2017-07-07,38.0102,38.3959,37.8916,38.208,1918225
2017-07-10,38.0695,38.475,37.9212,38.1388,2294559
2017-07-11,38.119,38.6727,38.0794,38.6332,2240165
2017-07-12,39.0089,39.7407,38.7322,39.7209,2622573
2017-07-13,39.7209,41.036,39.5923,40.9174,4018179
2017-07-14,41.57,43.4092,41.5304,43.1521,8559241
2017-07-17,42.717,43.2707,42.5192,43.1323,5416468
2017-07-18,42.7664,43.3894,42.6972,43.2806,3116655
2017-07-19,43.3894,44.032,43.34,43.6663,3700623
2017-07-20,43.686,44.1903,43.5971,44.1013,3926177
2017-07-21,44.0618,44.7342,43.686,44.2596,4566565
2017-07-24,43.9036,44.7243,43.9036,44.3584,3104331
2017-07-25,44.0816,44.4375,43.7157,44.2596,3700921
2017-07-26,44.3683,44.3683,43.5328,43.864,3385307
2017-07-27,43.8245,44.4672,43.162,43.5179,4254821
2017-07-28,43.1719,43.3696,42.6082,43.0038,2692997
2017-07-31,43.1817,43.3301,42.628,42.9345,2473339
2017-08-01,43.2312,43.34,42.6774,43.0631,2709883
2017-08-02,43.162,43.3004,42.5588,42.9247,1539187
2017-08-03,42.8554,42.8554,42.2621,42.4302,2420867
2017-08-04,42.5885,42.628,42.1336,42.2621,1937416
2017-08-07,42.3511,42.4048,41.9655,42.2621,1707809
2017-08-08,42.183,42.6774,42.0446,42.2028,2016350
2017-08-09,42.0149,42.1336,41.7084,41.7677,1685736
2017-08-10,41.5403,41.7578,40.769,40.8185,2169340
2017-08-11,40.9767,41.3821,40.769,41.0261,1456639
2017-08-14,41.8963,42.0545,41.2832,41.5601,3810269
2017-08-15,42.4797,42.5687,41.5008,41.5008,3827006
2017-08-16,41.5304,42.0733,41.5304,41.9358,4148903
2017-08-17,39.9186,41.0261,39.0336,39.1177,11785306
2017-08-18,39.177,39.4242,38.8211,38.91,4957257
2017-08-21,39.3155,39.4242,38.0794,38.5145,4478378
2017-08-22,38.7321,38.7716,38.1585,38.2673,3859777
2017-08-23,38.0597,38.5145,37.9212,38.2376,2646449
2017-08-24,38.3266,38.4947,38.0794,38.3761,2212374
2017-08-25,38.5343,38.5541,38.0893,38.1091,1987261
2017-08-28,38.297,38.3761,37.7531,37.9113,1464696
2017-08-29,37.496,37.8866,37.4664,37.6048,1444536
2017-08-30,37.5554,37.8322,37.4169,37.7927,1629484
2017-08-31,38.03,38.2648,37.6444,38.2278,2719921
2017-09-01,38.386,38.4651,38.1289,38.2179,1786746
2017-09-05,38.0597,38.3069,37.1302,37.5554,2322381
2017-09-06,37.6641,38.5343,37.4318,38.4156,3794300
2017-09-07,38.4651,38.4651,37.6938,38.2574,2609579
2017-09-08,38.1783,38.4008,37.9508,38.1981,2784918
2017-09-11,38.475,39.1177,38.3662,39.0188,2822416
2017-09-12,39.177,39.7901,38.7222,39.4836,4108834
2017-09-13,39.3748,40.0867,39.1078,39.8198,3021344
2017-09-14,39.7209,40.2351,39.5033,40.1955,2896131
2017-09-15,40.2647,40.6009,39.8791,40.5713,3640517
2017-09-18,40.5812,40.6998,40.0571,40.1757,2771723
2017-09-19,41.3228,41.8468,40.8382,41.2437,5313348
2017-09-20,41.2535,41.4414,40.7591,41.2338,2997008
2017-09-21,41.2832,41.57,41.1744,41.392,2697799
2017-09-22,41.303,42.1237,41.2338,42.0743,1836828
2017-09-25,41.6985,42.6033,41.6392,42.2226,2517516
2017-09-26,42.5192,43.3301,42.3956,43.2707,3274720
2017-09-27,43.4883,43.9728,43.073,43.6762,2579291
2017-09-28,43.4586,43.5526,43.0334,43.3498,2198354
2017-09-29,43.2114,43.4833,42.9049,43.2707,1881032
2017-10-02,43.3993,43.6069,43.2213,43.5081,4222790
2017-10-03,43.5773,44.0222,43.2609,43.8937,2906575
2017-10-04,43.6959,44.042,43.6762,43.9629,2876125
2017-10-05,43.9828,44.2658,43.8735,44.2509,3263799
2017-10-06,44.0424,44.3304,43.7543,44.1318,1885084
2017-10-09,44.1218,44.5142,43.953,44.0722,2039736
2017-10-10,44.0622,44.2212,43.2775,43.3669,3931232
2017-10-11,43.2477,43.6449,42.9994,43.2179,1678438
2017-10-12,43.0888,43.2974,42.7014,43.1285,3473601
2017-10-13,43.357,43.9232,43.3222,43.3371,1856460
2017-10-16,43.5358,43.6441,43.357,43.4265,1449981
2017-10-17,42.9994,43.8139,42.9994,43.7841,1769154
2017-10-18,44.0225,44.3403,43.7841,44.3205,2624896
2017-10-19,44.0722,44.2062,43.6152,43.9629,2456393
2017-10-20,44.2708,44.7277,44.092,44.2609,2559733
2017-10-23,44.6185,44.837,44.3602,44.4397,2719790
2017-10-24,44.3999,44.7277,44.3503,44.5191,2506358
2017-10-25,44.3602,44.3602,43.3719,43.4166,3448476
2017-10-26,43.6252,44.3751,43.5258,44.1218,1834497
2017-10-27,44.2212,44.2212,43.5656,43.7146,1870120
2017-10-30,43.4464,43.655,42.9497,43.2279,2063095
